seed,perturbation,intensity,strength,performance_base,performance_perturbed,structural_difference,sim_Feature Graph,sim_Tree Descriptor,sim_Leaf Profile,sim_Topological Forest,sim_INDTree
# Fold 0
43,swap_nodes,0.6,0,0.9444444444444444,0.9444444444444444,4.0,0.8041589138152125,0.9998816246354553,0.8865063195939634,1.0,0.9140645215983714
43,swap_nodes,0.8,0,0.9444444444444444,0.6388888888888888,8.0,0.5555928434550217,0.990854425405855,0.6486923783871229,1.0,0.810787858229984
43,swap_nodes,1.0,0,0.9444444444444444,0.6388888888888888,8.0,0.5555928434550217,0.990854425405855,0.6486923783871229,1.0,0.810787858229984
43,remove_nodes,0.2,0,0.9444444444444444,0.9444444444444444,2.0,1.0,0.9955726493795505,0.9593003337295203,1.0,1.0
43,remove_nodes,0.4,0,0.9444444444444444,0.9444444444444444,4.0,0.8737544477836237,0.896567289920738,0.9258069695589141,0.0,0.9389150696789678
43,remove_nodes,0.6,0,0.9444444444444444,0.9444444444444444,6.0,0.7203068980296597,0.89052156181294,0.8983619479438334,0.0,0.8921042525279755
43,remove_nodes,0.8,0,0.9444444444444444,0.5555555555555556,8.0,0.6017516927338923,0.8200526717989451,0.7122197591896748,0.0,0.8306328726339265
43,remove_nodes,1.0,0,0.9444444444444444,0.25,10.0,0.5963895812103607,0.47080805815153026,0.5710841969568559,0.0,0.7165028092061974
43,add_nodes,0.2,0,0.9444444444444444,0.9444444444444444,2.0,0.9218804295701989,0.719166602109188,0.977873254108134,0.5,0.9506320730176551
43,add_nodes,0.4,0,0.9444444444444444,0.9444444444444444,4.0,0.7675196125038812,0.7141039038921969,0.977873254108134,0.5,0.932706978006033
43,add_nodes,0.6,0,0.9444444444444444,0.9444444444444444,6.0,0.7674370767645551,0.7468275976378296,0.977873254108134,0.5,0.914165895557428
43,add_nodes,0.8,0,0.9444444444444444,0.9722222222222222,8.0,0.7638132354482271,0.7565503688400009,0.9671730578657072,0.5,0.9246291070206385
43,add_nodes,1.0,0,0.9444444444444444,0.9722222222222222,10.0,0.7638132354482271,0.7750752454875468,0.967173057865707,0.5,0.9246291070206385
44,change_threshold,0.2,0,0.9393939393939394,0.9393939393939394,0.0,1.0,1.0,1.0,1.0,1.0
44,change_threshold,0.4,0,0.9393939393939394,0.9393939393939394,0.28434780250650477,1.0,0.9977589990236974,0.9611631441675729,1.0,1.0
44,change_threshold,0.6,0,0.9393939393939394,0.9393939393939394,0.28434780250650477,1.0,0.9977589990236974,0.9611631441675729,1.0,1.0
44,change_threshold,0.8,0,0.9393939393939394,0.6060606060606061,0.7439129817868954,1.0,0.9886181445096177,0.6952139089679878,1.0,1.0
44,change_threshold,1.0,0,0.9393939393939394,0.6060606060606061,1.2439129817868952,0.6997880025244229,0.031971213065174364,0.6952139089679878,1.0,1.0
44,change_feature,0.2,0,0.9393939393939394,0.9393939393939394,0.0,1.0,1.0,1.0,1.0,1.0
44,change_feature,0.4,0,0.9393939393939394,0.9393939393939394,2.0,0.6389347666202648,0.8680238035272855,0.9637832659904213,0.0,0.8976293569868848
44,change_feature,0.6,0,0.9393939393939394,0.9393939393939394,2.0,0.6389347666202648,0.8680238035272855,0.9637832659904213,0.0,0.8976293569868848
44,change_feature,0.8,0,0.9393939393939394,0.6363636363636364,4.0,0.471036204846825,0.7713185443894518,0.7710190303812788,1.0,0.8200371846907623
44,change_feature,1.0,0,0.9393939393939394,0.6363636363636364,6.0,0.4927882143354914,0.6255688066579658,0.7710190303812788,1.0,0.7973284778521901
44,swap_nodes,0.2,0,0.9393939393939394,0.9393939393939394,0.0,1.0,1.0,1.0,1.0,1.0
44,swap_nodes,0.4,0,0.9393939393939394,0.9393939393939394,0.0,1.0,1.0,1.0,1.0,1.0
44,swap_nodes,0.6,0,0.9393939393939394,0.9393939393939394,0.0,1.0,1.0,1.0,1.0,1.0
44,swap_nodes,0.8,0,0.9393939393939394,0.9393939393939394,0.17391302905596612,1.0,0.999792503750928,0.9308852931539235,1.0,1.0
44,swap_nodes,1.0,0,0.9393939393939394,0.9393939393939394,0.17391302905596612,1.0,0.999792503750928,0.9308852931539235,1.0,1.0
44,remove_nodes,0.2,0,0.9393939393939394,0.9393939393939394,2.0,1.0,0.9927604950954884,0.9611631441675729,0.0,1.0
44,remove_nodes,0.4,0,0.9393939393939394,0.9393939393939394,2.0,1.0,0.9927604950954884,0.9611631441675729,0.0,1.0
44,remove_nodes,0.6,0,0.9393939393939394,0.6060606060606061,4.0,0.4997476729983011,0.857364862227662,0.6952139089679878,0.0,0.7674621464702571
44,remove_nodes,0.8,0,0.9393939393939394,0.6060606060606061,4.0,0.4997476729983011,0.857364862227662,0.6952139089679878,0.0,0.7674621464702571
44,remove_nodes,1.0,0,0.9393939393939394,0.2727272727272727,6.0,0.5630948005281151,0.528594264324441,0.5652272696980708,0.0,0.7766902592689442
44,add_nodes,0.2,0,0.9393939393939394,0.9393939393939394,2.0,0.6997880025244229,0.9847461990608843,1.0,1.0,0.7766902592689442
44,add_nodes,0.4,0,0.9393939393939394,0.9393939393939394,2.0,0.6997880025244229,0.9847461990608843,1.0,1.0,0.7766902592689442
44,add_nodes,0.6,0,0.9393939393939394,0.9393939393939394,4.0,0.7139278991029072,0.875510223820502,0.9833126312893342,0.0,0.7891963946649938
44,add_nodes,0.8,0,0.9393939393939394,0.9393939393939394,4.0,0.7139278991029072,0.875510223820502,0.9833126312893342,0.0,0.7891963946649938
44,add_nodes,1.0,0,0.9393939393939394,0.9393939393939394,6.0,0.7139278991029072,0.8693347173625289,0.9833126312893342,0.0,0.7891963946649938
45,change_threshold,0.2,0,0.918918918918919,0.918918918918919,0.0,1.0,1.0,1.0,1.0,1.0
45,change_threshold,0.4,0,0.918918918918919,0.6486486486486487,0.5,0.6084932076427233,0.856511926881669,0.6899033805700454,1.0,1.0
45,change_threshold,0.6,0,0.918918918918919,0.40540540540540543,1.0,0.4763286071450897,0.7971968965954948,0.5870491671537175,1.0,1.0
45,change_threshold,0.8,0,0.918918918918919,0.2972972972972973,1.5,0.44622513511152034,0.7892548383454026,0.5667224495518904,1.0,1.0
45,change_threshold,1.0,0,0.918918918918919,0.2972972972972973,1.656857142857143,0.44622513511152034,0.7733871624545012,0.5667224495518904,1.0,1.0
45,change_feature,0.2,0,0.918918918918919,0.918918918918919,0.0,1.0,1.0,1.0,1.0,1.0
45,change_feature,0.4,0,0.918918918918919,0.8108108108108109,2.0,0.6286340865908956,0.9534651456804745,0.8784453956805519,0.0,0.6843118999397722
45,change_feature,0.6,0,0.918918918918919,0.6756756756756757,4.0,0.5289530864451797,0.926248727308437,0.8239597363439908,0.0,0.6281447220516918
45,change_feature,0.8,0,0.918918918918919,0.7297297297297297,6.0,0.5248863358028077,0.9058046885009389,0.8161769631704439,0.0,0.6231233696705244
45,change_feature,1.0,0,0.918918918918919,0.7297297297297297,8.0,0.5840881671771027,0.9419215427922905,0.825498020938804,0.0,0.6540930014158512
45,swap_nodes,0.2,0,0.918918918918919,0.918918918918919,0.0,1.0,1.0,1.0,1.0,1.0
45,swap_nodes,0.4,0,0.918918918918919,0.918918918918919,0.0,1.0,1.0,1.0,1.0,1.0
45,swap_nodes,0.6,0,0.918918918918919,0.6216216216216216,4.0,0.6068604598906686,0.9944317879886864,0.6709808513681316,1.0,0.8674528146347338
45,swap_nodes,0.8,0,0.918918918918919,0.6216216216216216,4.0,0.6068604598906686,0.9944317879886864,0.6709808513681316,1.0,0.8674528146347338
45,swap_nodes,1.0,0,0.918918918918919,0.6216216216216216,6.0,0.6068604598906686,0.9944317879886864,0.6709808513681316,1.0,0.855395476952616
45,remove_nodes,0.2,0,0.918918918918919,0.9459459459459459,2.0,0.6581248560742302,0.614665041619476,0.9742225776261796,0.0,0.9144866886789469
45,remove_nodes,0.4,0,0.918918918918919,0.9459459459459459,4.0,0.6236660120763099,0.5481069694125509,0.9357247199347131,0.0,0.9028548954163268
45,remove_nodes,0.6,0,0.918918918918919,0.9459459459459459,4.0,0.6236660120763099,0.5481069694125509,0.9357247199347131,0.0,0.9028548954163268
45,remove_nodes,0.8,0,0.918918918918919,0.6486486486486487,6.0,0.5331189189752451,0.47054323263053177,0.7197078607042348,0.0,0.7748989548605808
45,remove_nodes,1.0,0,0.918918918918919,0.2972972972972973,8.0,0.5940591979123468,0.3041618036616731,0.5667224495518904,0.0,0.753032541767644
45,add_nodes,0.2,0,0.918918918918919,0.918918918918919,2.0,0.9856424175777577,0.9854750628095343,1.0,0.0,0.9359527996215401
45,add_nodes,0.4,0,0.918918918918919,0.918918918918919,4.0,0.6966089335399481,0.9834643435238662,0.9689401324022604,0.0,0.8830137153785593
45,add_nodes,0.6,0,0.918918918918919,0.918918918918919,4.0,0.6966089335399481,0.9834643435238662,0.9689401324022604,0.0,0.8830137153785593
45,add_nodes,0.8,0,0.918918918918919,0.918918918918919,6.0,0.6800253946199445,0.9787427086966526,0.9689401324022604,0.0,0.7744936940189171
45,add_nodes,1.0,0,0.918918918918919,0.918918918918919,8.0,0.6945230629768764,0.978476328147289,0.9584334909911693,0.0,0.804187087544562
46,change_threshold,0.2,0,0.9024390243902439,0.9024390243902439,0.0,1.0,1.0,1.0,1.0,1.0
46,change_threshold,0.4,0,0.9024390243902439,0.5365853658536586,0.5,0.6487624874311614,0.731715220907723,0.690580881171614,1.0,1.0
46,change_threshold,0.6,0,0.9024390243902439,0.5365853658536586,0.5,0.6487624874311614,0.731715220907723,0.690580881171614,1.0,1.0
46,change_threshold,0.8,0,0.9024390243902439,0.5365853658536586,1.0,0.6487624874311614,0.9446818712468775,0.6784974426707662,1.0,1.0
46,change_threshold,1.0,0,0.9024390243902439,0.2926829268292683,1.5,0.7055839219842477,0.885979099636605,0.558410485579277,1.0,1.0
46,change_feature,0.2,0,0.9024390243902439,0.9024390243902439,0.0,1.0,1.0,1.0,1.0,1.0
46,change_feature,0.4,0,0.9024390243902439,0.8048780487804879,2.0,0.6286897148231345,0.7430003305321075,0.9019106766118423,0.0,0.6847880579267647
46,change_feature,0.6,0,0.9024390243902439,0.8048780487804879,2.0,0.6286897148231345,0.7430003305321075,0.9019106766118423,0.0,0.6847880579267647
46,change_feature,0.8,0,0.9024390243902439,0.8048780487804879,4.0,0.4869843958316356,0.40356153972980435,0.892800580125994,1.0,0.595650906127201
46,change_feature,1.0,0,0.9024390243902439,0.8536585365853658,6.0,0.5056021985203557,0.6622514239451796,0.8427907261046136,1.0,0.6269885009240646
46,swap_nodes,0.2,0,0.9024390243902439,0.9024390243902439,0.0,1.0,1.0,1.0,1.0,1.0
46,swap_nodes,0.4,0,0.9024390243902439,0.9024390243902439,0.0,1.0,1.0,1.0,1.0,1.0
46,swap_nodes,0.6,0,0.9024390243902439,0.9024390243902439,0.0,1.0,1.0,1.0,1.0,1.0
46,swap_nodes,0.8,0,0.9024390243902439,0.5365853658536586,0.9259259913356914,0.7527871137500396,0.9974376852489419,0.6941704594020712,1.0,1.0
46,swap_nodes,1.0,0,0.9024390243902439,0.5365853658536586,0.9259259913356914,0.7527871137500396,0.9974376852489419,0.6941704594020712,1.0,1.0
46,remove_nodes,0.2,0,0.9024390243902439,0.9024390243902439,2.0,0.6736696508476724,0.983249053573991,0.9748597320650405,0.0,0.8658403529282305
46,remove_nodes,0.4,0,0.9024390243902439,0.9024390243902439,2.0,0.6736696508476724,0.983249053573991,0.9748597320650405,0.0,0.8658403529282305
46,remove_nodes,0.6,0,0.9024390243902439,0.6341463414634146,4.0,0.7070161454456985,0.8962839918684021,0.7112293829166726,0.0,0.8631935352025312
46,remove_nodes,0.8,0,0.9024390243902439,0.6341463414634146,4.0,0.7070161454456985,0.8962839918684021,0.7112293829166726,0.0,0.8631935352025312
46,remove_nodes,1.0,0,0.9024390243902439,0.2926829268292683,6.0,0.5611271460097339,0.4631892528705832,0.558410485579277,0.0,0.6965715684545369
46,add_nodes,0.2,0,0.9024390243902439,0.9024390243902439,2.0,0.6870889129228883,0.8983009672464685,0.9821419623570437,0.0,0.8985586799814314
46,add_nodes,0.4,0,0.9024390243902439,0.9024390243902439,2.0,0.6870889129228883,0.8983009672464685,0.9821419623570437,0.0,0.8985586799814314
46,add_nodes,0.6,0,0.9024390243902439,0.9024390243902439,4.0,0.5832320328058576,0.73055941550282,0.9821419623570437,0.0,0.6935127649638737
46,add_nodes,0.8,0,0.9024390243902439,0.9024390243902439,4.0,0.5832320328058576,0.73055941550282,0.9821419623570437,0.0,0.6935127649638737
46,add_nodes,1.0,0,0.9024390243902439,0.9024390243902439,6.0,0.6053324815185334,0.7372520107064545,0.974408176624702,0.0,0.6914926234798394
47,change_threshold,0.2,0,0.975,0.975,0.0,1.0,1.0,1.0,1.0,1.0
47,change_threshold,0.4,0,0.975,0.875,0.1922033867237384,0.9722568183104234,0.9905375057761344,0.9484364950922595,1.0,1.0
47,change_threshold,0.6,0,0.975,0.875,0.24350773029524847,0.9619831182761944,0.9903472659875238,0.9052641115072927,1.0,1.0
47,change_threshold,0.8,0,0.975,0.875,0.4026381518814576,0.747297871096802,0.9896636599333914,0.8993996001166142,1.0,1.0
47,change_threshold,1.0,0,0.975,0.875,0.9026381518814575,0.747297871096802,0.9861214210115478,0.8993996001166142,1.0,1.0
47,change_feature,0.2,0,0.975,0.975,0.0,1.0,1.0,1.0,1.0,1.0
47,change_feature,0.4,0,0.975,0.85,2.0,0.6441430416161799,0.9349037359825887,0.9277039511971433,0.0,0.6845314550231149
47,change_feature,0.6,0,0.975,0.7,4.0,0.5039972197198015,0.9250317868917982,0.7608995606351162,0.0,0.6282876261249544
47,change_feature,0.8,0,0.975,0.725,4.1304347717919745,0.5138103387545105,0.9271068057167935,0.7737704440210946,0.0,0.6282876261249544
47,change_feature,1.0,0,0.975,0.725,4.216149057506261,0.5138103387545105,0.9271592666638565,0.7737704440210946,0.0,0.6282876261249544
47,swap_nodes,0.2,0,0.975,0.975,0.0,1.0,1.0,1.0,1.0,1.0
47,swap_nodes,0.4,0,0.975,0.975,0.0,1.0,1.0,1.0,1.0,1.0
47,swap_nodes,0.6,0,0.975,0.6,4.0,0.8628559773901993,0.9929977665168765,0.6848453656560166,0.0,0.8672571852007313
47,swap_nodes,0.8,0,0.975,0.6,4.0,0.8628559773901993,0.9929977665168765,0.6848453656560166,0.0,0.8672571852007313
47,swap_nodes,1.0,0,0.975,0.6,6.0,0.8628559773901993,0.9929977665168765,0.6848453656560166,0.0,0.8631256907067725
47,remove_nodes,0.2,0,0.975,0.975,2.0,0.9314876699241543,0.6663300377709084,0.9833126312893342,0.0,0.9271296181405382
47,remove_nodes,0.4,0,0.975,0.975,4.0,0.9314876699241543,0.6565469971417283,0.9616025043773447,0.0,0.9271296181405382
47,remove_nodes,0.6,0,0.975,0.975,4.0,0.9314876699241543,0.6565469971417283,0.9616025043773447,0.0,0.9271296181405382
47,remove_nodes,0.8,0,0.975,0.625,6.0,0.5199830593932333,0.5614313142451601,0.7128934078471094,0.0,0.759052089748418
47,remove_nodes,1.0,0,0.975,0.275,8.0,0.5828619296362318,0.3649333212782848,0.5691750176014014,0.0,0.7759101252632197
47,add_nodes,0.2,0,0.975,0.975,2.0,0.676548277088776,0.9941557534347167,1.0,0.0,0.6858153309126739
47,add_nodes,0.4,0,0.975,0.975,4.0,0.5476910443361669,0.9937644076362612,0.9542007029000239,0.0,0.6299050450175254
47,add_nodes,0.6,0,0.975,0.975,4.0,0.5476910443361669,0.9937644076362612,0.9542007029000239,0.0,0.6299050450175254
47,add_nodes,0.8,0,0.975,0.975,6.0,0.5476910443361669,0.9854217633810664,0.9542007029000239,0.0,0.6299050450175254
47,add_nodes,1.0,0,0.975,0.975,8.0,0.5476910443361669,0.9853688968432192,0.9542007029000239,0.0,0.6583411280698924
48,change_threshold,0.2,0,0.9444444444444444,0.9444444444444444,0.5,0.694048165882461,0.9915116250642999,0.9814927943841398,1.0,1.0
48,change_threshold,0.4,0,0.9444444444444444,0.9444444444444444,1.0,0.694048165882461,0.9309309937930147,0.9322960291527994,1.0,1.0
48,change_threshold,0.6,0,0.9444444444444444,0.5277777777777778,1.5,0.6887447124951427,0.9130406182068989,0.7243914573164398,1.0,1.0
48,change_threshold,0.8,0,0.9444444444444444,0.5277777777777778,2.0,0.6887447124951427,0.8926183197793771,0.7243914573164398,1.0,1.0
48,change_threshold,1.0,0,0.9444444444444444,0.4722222222222222,2.157368426318534,0.686760374531011,0.8773808109499523,0.6604930452489735,1.0,1.0
48,change_feature,0.2,0,0.9444444444444444,0.9444444444444444,0.0,1.0,1.0,1.0,1.0,1.0
48,change_feature,0.4,0,0.9444444444444444,0.9444444444444444,2.0,0.6993036845563342,0.9904889089102579,0.9748253598760683,0.0,0.8156138676879574
48,change_feature,0.6,0,0.9444444444444444,0.8888888888888888,4.0,0.6497960043529717,0.9884402939478275,0.8679324334449371,1.0,0.8148648236462306
48,change_feature,0.8,0,0.9444444444444444,0.8055555555555556,6.0,0.6968244819582504,0.9979486986268905,0.8798597619533086,0.0,0.8796287675694271
48,change_feature,1.0,0,0.9444444444444444,0.8055555555555556,6.0,0.6968244819582504,0.9979486986326596,0.8798597619533086,0.0,0.8796287675694271
48,swap_nodes,0.2,0,0.9444444444444444,0.9444444444444444,0.0,1.0,1.0,1.0,1.0,1.0
48,swap_nodes,0.4,0,0.9444444444444444,0.9444444444444444,4.0,0.9763054753390971,0.9999964607299273,0.9200470086059404,1.0,0.9082613752510474
48,swap_nodes,0.6,0,0.9444444444444444,0.9444444444444444,4.0,0.9763054753390971,0.9999964607299273,0.9200470086059404,1.0,0.9082613752510474
48,swap_nodes,0.8,0,0.9444444444444444,0.8611111111111112,8.0,0.7699620811610537,0.9992274314459396,0.9049072964307218,1.0,0.8914769863731364
48,swap_nodes,1.0,0,0.9444444444444444,0.8611111111111112,8.0,0.7699620811610537,0.9992274314459396,0.9049072964307218,1.0,0.8914769863731364
48,remove_nodes,0.2,0,0.9444444444444444,0.9444444444444444,2.0,0.9577789771457188,0.661937269523803,0.9814927943841398,0.5,0.9277897746241455
48,remove_nodes,0.4,0,0.9444444444444444,0.9444444444444444,4.0,0.6959586142628382,0.6534987752111597,0.9322960291527994,0.0,0.8562583098557944
48,remove_nodes,0.6,0,0.9444444444444444,0.9444444444444444,6.0,0.6959586142628382,0.6539761723256472,0.9256391737495854,0.0,0.8562583098557944
48,remove_nodes,0.8,0,0.9444444444444444,0.5277777777777778,8.0,0.6815185350807507,0.5990377598251665,0.7243914573164398,0.0,0.8472647448686873
48,remove_nodes,1.0,0,0.9444444444444444,0.25,10.0,0.572328492403936,0.3420276878082189,0.5641858021581481,0.0,0.6974777526190052
48,add_nodes,0.2,0,0.9444444444444444,0.9444444444444444,2.0,0.6482299407016328,0.99778742688743,1.0,1.0,0.7769942274754348
48,add_nodes,0.4,0,0.9444444444444444,0.9444444444444444,4.0,0.6482299407016328,0.9969523997600271,1.0,1.0,0.7769942274754348
48,add_nodes,0.6,0,0.9444444444444444,0.9444444444444444,6.0,0.5747748916664349,0.9954592489580375,1.0,1.0,0.7272774089767817
48,add_nodes,0.8,0,0.9444444444444444,0.9444444444444444,8.0,0.7215905027405748,0.9925692952976815,0.9733861980541767,1.0,0.7613592963328158
48,add_nodes,1.0,0,0.9444444444444444,0.9444444444444444,10.0,0.728371003577891,0.9907426837933854,0.9733861980541767,0.25,0.7905326348256736
49,change_threshold,0.2,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_threshold,0.4,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_threshold,0.6,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_threshold,0.8,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_threshold,1.0,0,0.6111111111111112,0.25,0.5,1.0,-0.17025804607405148,0.6595699072756849,1.0,1.0
49,change_feature,0.2,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_feature,0.4,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_feature,0.6,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_feature,0.8,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,change_feature,1.0,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,swap_nodes,0.2,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,swap_nodes,0.4,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,swap_nodes,0.6,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,swap_nodes,0.8,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,swap_nodes,1.0,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,remove_nodes,0.2,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,remove_nodes,0.4,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,remove_nodes,0.6,0,0.6111111111111112,0.25,2.0,0.5,0.5128171362419194,0.6595699072756849,1.0,0.6314916150307749
49,remove_nodes,0.8,0,0.6111111111111112,0.25,2.0,0.5,0.5128171362419194,0.6595699072756849,1.0,0.6314916150307749
49,remove_nodes,1.0,0,0.6111111111111112,0.25,2.0,0.5,0.5128171362419194,0.6595699072756849,1.0,0.6314916150307749
49,add_nodes,0.2,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,add_nodes,0.4,0,0.6111111111111112,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,1.0
49,add_nodes,0.6,0,0.6111111111111112,0.6111111111111112,2.0,0.6737770989461809,0.8158020264944271,1.0,0.0,0.8022330357027477
49,add_nodes,0.8,0,0.6111111111111112,0.6111111111111112,2.0,0.6737770989461809,0.8158020264944271,1.0,0.0,0.8022330357027477
49,add_nodes,1.0,0,0.6111111111111112,0.6111111111111112,2.0,0.6737770989461809,0.8158020264944271,1.0,0.0,0.8022330357027477
